USER           PID  PPID        VSZ    RSS WCHAN            ADDR S NAME                       
root           916     1   10894536   4224 binder_wait_for_work 0 S storaged
wifi           918     1   10835424   4044 do_epoll_wait       0 S wificond
shell          920     1   10860308   2548 futex_wait_queue_me 0 S emdlogger
shell          923     1   10990764   3184 futex_wait_queue_me 0 S lbs_dbg_ext
system         926     1   10853036   2680 __arm64_sys_nanosleep 0 S thermald
media          927     1     127916  16080 binder_wait_for_work 0 S mediaserver
system         929     1   10979728   8648 __do_sys_rt_sigsuspend 0 S mobile_log_d
shell          939     1   10879492   2704 futex_wait_queue_me 0 S netdiag
mediacodec     940     1      44692   4428 binder_wait_for_work 0 S media.codec
cameraserver   946     1   11798920  45664 binder_wait_for_work 0 S camerahalserver
system         949     1   10830944   4636 __arm64_sys_nanosleep 0 S getgameserver
system         950     1   10791740   2548 __arm64_sys_nanosleep 0 S thermal
system         955     1      14352   2212 __skb_wait_for_more_packets 0 S thermalloadalgod
media          956     1      86688   4036 futex_wait_queue_me 0 S v3avpud
system         957     1   11019784   4900 binder_wait_for_work 0 S vendor.mediatek.hardware.pq@2.2-service
wifi           960     1   10869688   2088 do_select           0 S wlan_assistant
mediacodec     961     1   11357500   6868 binder_wait_for_work 0 S media.swcodec
system         967     1   10796812   3284 binder_wait_for_work 0 S gatekeeperd
root           968     1   10982664   3784 do_epoll_wait       0 S update_engine
system         978     1   10869996   2888 __arm64_sys_nanosleep 0 S netdagent
root           993     2          0      0 rescuer_thread      0 I [kbase_event]
shell         1020     1   10926312   2576 wait_for_partner    0 S connsyslogger
system        1155   703   19910652 246332 do_epoll_wait       0 S system_server
root          1266     2          0      0 worker_thread       0 I [kworker/4:0-events_freezable_power_]
network_stack 1518   703   14840640  79024 do_epoll_wait       0 S com.android.networkstack.process
webview_zygote 1552  704    1735896  46908 do_sys_poll         0 S webview_zygote
secure_element 1565  703   14590548  60436 do_epoll_wait       0 S com.android.se
radio         1597   703   15147664  80660 do_epoll_wait       0 S com.android.phone
u0_a157       1646   703   14659956  65844 do_epoll_wait       0 S android.ext.services
u0_a126       1806   703   15625340 188516 do_epoll_wait       0 S com.android.launcher3
u0_a148       2046   703   14701200  60072 do_epoll_wait       0 S com.android.devicelockcontroller
system        2063   703   14572244  60852 do_epoll_wait       0 S com.mediatek.simprocessor
system        2094   703   14558472  59276 do_epoll_wait       0 S com.sprd.validationtools
system        2113     1   10862376   2760 do_epoll_wait       0 S batterywarning
u0_a135       2114   703   14571500  62292 do_freezer_trap     0 S com.mediatek.batterywarning
u0_a160       2135   703   15103548  84520 do_epoll_wait       0 S com.android.providers.media.module
system        2153   703   15458292 120068 do_epoll_wait       0 S com.coocaa.systemservice
system        2176   703   14554856  60588 do_epoll_wait       0 S com.mediatek.voicecommand
system        2178   703   14614776  61980 do_epoll_wait       0 S com.android.calculator2
u0_a62        2209   703   14604760  57904 do_freezer_trap     0 S com.android.traceur
u0_a46        2236   703   14628544  58648 do_freezer_trap     0 S com.android.printspooler
system        2286   703   14598492  60012 do_epoll_wait       0 S com.spro.agingtest
u0_a33        2298   703   14591304  70476 do_epoll_wait       0 S android.process.acore
u0_a32        2336   703   14838460  65880 do_freezer_trap     0 S android.process.media
system        2381   703   14589876  65164 do_epoll_wait       0 S com.android.keychain
root          2414     2          0      0 rescuer_thread      0 I [kbase_event]
u0_a139       2415   703   14942100  64744 do_epoll_wait       0 S com.debug.loggerui
u0_a141       2495   703   14538048  58144 do_freezer_trap     0 S com.android.calendar
system        2541   703   14554272  58784 do_epoll_wait       0 S com.android.dynsystem
system        2616   703   14571628  59984 do_epoll_wait       0 S com.android.dynsystem:dynsystem
u0_a43        2650   703   14559092  58720 do_epoll_wait       0 S com.android.managedprovisioning
u0_a35        2699   703   14556408  60304 do_epoll_wait       0 S com.android.packageinstaller
u0_a153       2724   703   15217864  83828 do_freezer_trap     0 S com.android.permissioncontroller
u0_a27        2744   703   14799048  65676 do_freezer_trap     0 S com.android.providers.calendar
u0_a159       2767   703   14732040  60732 do_freezer_trap     0 S com.android.rkpdapp
shell         2815   703   14572020  60320 do_epoll_wait       0 S com.android.shell
u0_a30        2836   703   14933340  66228 do_freezer_trap     0 S com.android.statementservice
u0_a68        2856   704    1911336  71380 do_epoll_wait       0 S com.jxw.launcher
system        2893   703   15534512 108536 do_epoll_wait       0 S com.jxw.pushservice
u0_a123       2943   703   14624300  64728 do_freezer_trap     0 S com.mediatek.duraspeed
u0_a34        2976   703   14571644  59808 do_freezer_trap     0 S com.android.externalstorage
shell         2999   939   10880416   1384 do_wait             0 S netdiag
shell         3009  2999   10837640   2284 __do_sys_rt_sigsuspend 0 S sh
shell         3015  3009   10801904   4620 do_sys_poll         0 S trace
system        3016   703   14588984  59784 do_epoll_wait       0 S com.android.localtransport
root          3045     2          0      0 worker_thread       0 I [kworker/3:0-events]
u0_a59        3056   704    1938112  56016 do_freezer_trap     0 S com.jxw.download
system        3175   703   15590320 117532 do_epoll_wait       0 S com.coocaa.os.upgrade
root          3263     2          0      0 worker_thread       0 I [kworker/1:1-events]
root          3386     2          0      0 worker_thread       0 I [kworker/4:2-events]
root          3486     2          0      0 worker_thread       0 I [kworker/3:1-events]
u0_a70        3557   703   20638352 105232 do_epoll_wait       0 S com.tencent.wetype:hld
u0_a70        3710   703   16432052  80128 do_epoll_wait       0 S com.tencent.wetype
root          4053     2          0      0 worker_thread       0 I [kworker/2:0-events]
root          4098     2          0      0 worker_thread       0 I [kworker/6:0-events]
root          4118     2          0      0 worker_thread       0 I [kworker/2:2H-kblockd]
root          4159     2          0      0 worker_thread       0 I [kworker/3:0H-kblockd]
root          4208     2          0      0 worker_thread       0 I [kworker/5:0-events]
root          4233     2          0      0 worker_thread       0 I [kworker/1:1H-kblockd]
root          4303     2          0      0 worker_thread       0 I [kworker/4:2H-kblockd]
root          5656     2          0      0 worker_thread       0 I [kworker/5:0H-events_highpri]
root          6100     2          0      0 main_thread         0 S [main_thread]
root          6101     2          0      0 hif_thread          0 S [hif_thread]
root          6102     2          0      0 rx_thread           0 S [rx_thread]
wifi          6106     1   11107660   5508 do_select           0 S wpa_supplicant
root          6113     2          0      0 worker_thread       0 I [kworker/0:1H-kverityd]
root          6807     2          0      0 worker_thread       0 I [kworker/6:0H-kverityd]
root          7319     2          0      0 worker_thread       0 I [kworker/u17:2-mali_jd]
root          7636     2          0      0 worker_thread       0 I [kworker/u16:0-adb]
root          7802     2          0      0 worker_thread       0 I [kworker/7:0H-kverityd]
root          7936     2          0      0 worker_thread       0 I [kworker/u16:2-adb]
root          8555     2          0      0 worker_thread       0 I [kworker/0:2-events]
root          8928     2          0      0 worker_thread       0 I [kworker/u17:0-mali_jd]
root          9312     2          0      0 worker_thread       0 I [kworker/0:2H-kverityd]
root          9513     2          0      0 rescuer_thread      0 I [kbase_event]
root          9556     2          0      0 worker_thread       0 I [kworker/u16:1-cmdq_pkt_destroy_wq]
root         10065     2          0      0 worker_thread       0 I [kworker/0:1-events_freezable_power_]
root         10735     2          0      0 worker_thread       0 I [kworker/u17:1-mali_jd]
root         10844     2          0      0 kthread_worker_fn   0 S [erofs_worker/1]
root         10845     2          0      0 kthread_worker_fn   0 S [erofs_worker/2]
root         10846     2          0      0 kthread_worker_fn   0 S [erofs_worker/3]
root         10847     2          0      0 kthread_worker_fn   0 S [erofs_worker/4]
root         10848     2          0      0 kthread_worker_fn   0 S [erofs_worker/5]
root         10849     2          0      0 kthread_worker_fn   0 S [erofs_worker/6]
root         10850     2          0      0 kthread_worker_fn   0 S [erofs_worker/7]
root         10856     2          0      0 worker_thread       0 I [kworker/1:3-events]
root         10870     2          0      0 0                   0 I [kworker/u16:4-adb]
root         10906     2          0      0 worker_thread       0 I [kworker/4:3-mm_percpu_wq]
root         10911     2          0      0 worker_thread       0 I [kworker/7:3-events]
root         10933 12297   10866416   2760 __arm64_sys_nanosleep 0 S process-tracker
root         10997     2          0      0 worker_thread       0 I [kworker/4:4-events]
root         11037     2          0      0 worker_thread       0 I [kworker/4:5-events_freezable_power_]
root         11540     2          0      0 worker_thread       0 I [kworker/3:2-events]
root         11544     2          0      0 cmdq_pkt_wait_complete_loop 0 D [kworker/u16:3+cmdq_flushq]
root         11552     2          0      0 worker_thread       0 I [kworker/0:0-events_freezable_power_]
root         11679     2          0      0 worker_thread       0 I [kworker/u17:3-mali_jd]
root         12043     2          0      0 worker_thread       0 I [kworker/u16:5-events_unbound]
root         12056     2          0      0 worker_thread       0 I [kworker/4:1-events_freezable_power_]
root         12075     2          0      0 worker_thread       0 I [kworker/1:0-events]
root         12077     2          0      0 worker_thread       0 I [kworker/7:1-events]
root         12178     2          0      0 worker_thread       0 I [kworker/6:2-events]
wifi         12260     1   11026828   3748 binder_wait_for_work 0 S android.hardware.wifi@1.0-service-lazy
root         12297     1   11052624   4996 do_epoll_wait       0 S adbd
root         12342     2          0      0 worker_thread       0 I [kworker/u17:4-fbt_cpu]
root         12344     2          0      0 worker_thread       0 I [kworker/2:1-events]
root         12389     2          0      0 worker_thread       0 I [kworker/2:0H]
root         12391     2          0      0 worker_thread       0 I [kworker/0:0H-kverityd]
root         12429     2          0      0 worker_thread       0 I [kworker/6:3]
root         12430     2          0      0 worker_thread       0 I [kworker/5:1-events]
root         12431     2          0      0 worker_thread       0 I [kworker/7:2-events]
root         12432     2          0      0 worker_thread       0 I [kworker/3:3-events]
root         12433     2          0      0 worker_thread       0 I [kworker/1:2-events]
root         12434     2          0      0 worker_thread       0 I [kworker/2:3-events]
root         12435     2          0      0 worker_thread       0 I [kworker/1:4-events]
root         12436     2          0      0 worker_thread       0 I [kworker/3:4-events]
root         12437     2          0      0 worker_thread       0 I [kworker/1:5]
root         12438     2          0      0 worker_thread       0 I [kworker/7:4-events]
root         12439     2          0      0 worker_thread       0 I [kworker/0:3]
root         12440     2          0      0 worker_thread       0 I [kworker/6:4-events]
root         12441     2          0      0 worker_thread       0 I [kworker/1:6]
root         12442     2          0      0 worker_thread       0 I [kworker/3:5-events]
root         12443     2          0      0 worker_thread       0 I [kworker/3:6]
root         12444     2          0      0 worker_thread       0 I [kworker/2:4-events]
root         12445     2          0      0 worker_thread       0 I [kworker/7:5-events]
root         12446     2          0      0 worker_thread       0 I [kworker/5:3]
root         12447     2          0      0 worker_thread       0 I [kworker/3:7-events_freezable_power_]
root         12448     2          0      0 worker_thread       0 I [kworker/2:5]
root         12449     2          0      0 worker_thread       0 I [kworker/3:8]
root         12450     2          0      0 worker_thread       0 I [kworker/7:6-events]
root         12451     2          0      0 worker_thread       0 I [kworker/2:6]
root         12452     2          0      0 worker_thread       0 I [kworker/7:7-events]
root         12453     2          0      0 worker_thread       0 I [kworker/7:8-events]
artd         12456     1   10985324  10572 binder_wait_for_work 0 S artd
system       12558   704    2502552 439320 0                   0 S com.coocaa.study.aicoach
root         12673     2          0      0 rescuer_thread      0 I [kbase_event]
root         12713     2          0      0 worker_thread       0 I [kworker/0:3H-kverityd]
root         12756     2          0      0 rescuer_thread      0 I [kbase_event]
root         12921     2          0      0 worker_thread       0 I [kworker/u16:6-cmdq_mdp_task]
root         12937     2          0      0 worker_thread       0 I [kworker/0:4H-kverityd]
root         13045 12297   10871124   3460 0                   0 R ps
u0_a37       17516   703   14856332  69756 do_freezer_trap     0 S com.android.documentsui
root         18323     2          0      0 rescuer_thread      0 I [kbase_event]
root         21814     2          0      0 worker_thread       0 I [kworker/1:0H-kblockd]
root         21830     2          0      0 worker_thread       0 I [kworker/7:0-events]
root         21835     2          0      0 worker_thread       0 I [kworker/5:1H-kblockd]
root         22445 12297   11001504   3020 unix_stream_data_wait 0 S abb
root         23021     2          0      0 worker_thread       0 I [kworker/2:1H-kblockd]
root         23094     2          0      0 worker_thread       0 I [kworker/3:2H-kblockd]
root         23237     2          0      0 worker_thread       0 I [kworker/4:1H-kblockd]
root         24720     2          0      0 rescuer_thread      0 I [kbase_event]
u0_a161      31050   703   14632064  61132 do_freezer_trap     0 S com.android.healthconnect.controller
root         32214     2          0      0 worker_thread       0 I [kworker/6:8H-kblockd]
u0_a130      32321   703   17477200 226604 do_epoll_wait       0 S com.android.systemui
root         32597     2          0      0 rescuer_thread      0 I [kbase_event]
